S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,S_19,S_20,S_21,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,D_20,D_21,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,Su_1,Su_2,Su_3,Su_4,Su_5,Su_6,Su_7,Su_8,Su_9,Su_10,Su_11,Su_12,Su_13,Su_14,Su_15,Su_16,Su_17,Su_18,Su_19,Su_20,Su_21,lSlotted_1,lSlotted_2,lSlotted_3,lSlotted_4,lSlotted_5,lSlotted_6,lSlotted_7,lSlotted_8,lSlotted_9,lSlotted_10,lSlotted_11,lSlotted_12,lSlotted_13,lSlotted_14,lSlotted_15,lSlotted_16,lSlotted_17,lSlotted_18,lSlotted_19,lSlotted_20,lSlotted_21,lUnslotted_1,lUnslotted_2,lUnslotted_3,lUnslotted_4,lUnslotted_5,lUnslotted_6,lUnslotted_7,lUnslotted_8,lUnslotted_9,lUnslotted_10,lUnslotted_11,lUnslotted_12,lUnslotted_13,lUnslotted_14,lUnslotted_15,lUnslotted_16,lUnslotted_17,lUnslotted_18,lUnslotted_19,lUnslotted_20,lUnslotted_21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01381358482344,2.84726432968941,4.54019449658478,5.56013696244445,6.07554523339586,6.31027267631497,6.40626818141229,6.43811966236032,6.44200956448139,6.43471853369883,6.42374995292046,6.41230635307592,6.40164301398255,6.39215721800448,6.38388449253609,6.37672096817758,6.37052058615752,6.36513571144113,6.36043251962415,6.35629541448293,25,0.30485493082525,0.306529830797994,0.332744138439315,0.347092579985319,0.35053379729161,0.348112948139913,0.343384782662778,0.338157245058568,0.333188992198999,0.328727735673093,0.324802704032536,0.321362746664035,0.31833575550029,0.315651738882286,0.313250187873704,0.31108119049228,0.309104334246936,0.307287084529196,0.305603218377706,0.304031524485179,1,0.999999165198373,0.999997029694636,0.999992907105734,0.999987347584072,0.999981000078119,0.999974275074165,0.999967387044227,0.999960438411583,0.999953475148341,0.999946516475661,0.999939569441427,0.999932635777715,0.999925715039577,0.999918806005504,0.999911907280488,0.99990501753929,0.999898135610685,0.999891260493904,0.999884391348062,0.999877527472572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.199999833039675,0.199999405938927,0.199998581421147,0.199997469516814,0.199996200015624,0.199994855014833,0.199993477408845,0.199992087682317,0.199990695029668,0.199989303295132,0.199987913888285,0.199986527155543,0.199985143007915,0.199983761201101,0.199982381456098,0.199981003507858,0.199979627122137,0.199978252098781,0.199976878269612,0.199975505494514
4,3.99999006552466,3.99996445462359,3.99991514243314,3.99984879379966,3.99977314439992,3.99969305444007,3.99961105324787,3.99952834565756,3.99944547138957,3.99936265560038,3.99927998049835,3.99919746595253,3.9991151063524,3.99903288703979,3.99895079137698,3.99886880359205,3.99878690975951,3.99870509798603,3.99862335828085,3.99854168232105,1,2.61057307495279,7.31388290004145,11.6433244431158,14.2486986152585,15.5645345036384,16.1635344271348,16.4083567354806,16.4894643843905,16.4992269814714,16.4804762736498,16.4523609369979,16.4230516598124,16.395749276803,16.3714651321716,16.3502876713197,16.331949930517,16.3160775879704,16.3022925694615,16.2902522745393,16.2796608122443,16,0.780659766970089,0.785273636265416,0.852401082476377,0.889115879296429,0.89790571957636,0.891693245515902,0.879578180426703,0.866187469634278,0.853462259304875,0.842036075746957,0.831983400451749,0.823173074037813,0.815420373900314,0.808546027656229,0.80239507390434,0.796839685003003,0.791776372481214,0.787121812850747,0.782808855929804,0.778783175919043,1,0.999997896467939,0.999992464622564,0.999981998339509,0.999967898372735,0.999951807478443,0.999934763366363,0.999917307919731,0.999899699836033,0.999882055195824,0.999864422511865,0.99984681955536,0.999829250676594,0.99981171473188,0.999794208619876,0.999776728804026,0.999759271926376,0.999741835019931,0.999724415549774,0.999707011386098,0.999689620754483,0.8,0.799998317998786,0.799993723720693,0.799984669689407,0.799972046865425,0.799957301695101,0.799941479018428,0.799925167407203,0.799908661168503,0.799892096843928,0.799875533507081,0.799858994141523,0.799842485638124,0.799826008104377,0.799809559075001,0.799793135354768,0.799776733783028,0.799760351517053,0.79974398610697,0.799727635485307,0.799711297925657,0.2,0.199999579293588,0.199998492924513,0.199996399667902,0.199993579674547,0.199990361495689,0.199986952673273,0.199983461583946,0.199979939967207,0.199976411039165,0.199972884502373,0.199969363911072,0.199965850135319,0.199962342946376,0.199958841723975,0.199955345760805,0.199951854385275,0.199948367003986,0.199944883109955,0.19994140227722,0.199937924150897
4,3.99997726247558,3.99991802064432,3.99980447229273,3.99965207712713,3.99947852055059,3.99929487614851,3.99910689866347,3.99891732707521,3.99872738741289,3.99853759056482,3.99834812259299,3.99815902799245,3.99797029346233,3.99778188523617,3.99759376512966,3.9974058969928,3.99721824892627,3.99703079369374,3.99684350841898,3.99665637404586,2,6.11990497338598,17.0626016592442,27.0564271315739,33.0528733721649,36.0769921095999,37.4521135405102,38.0132726158179,38.1984392145667,38.2198781900232,38.1759734769673,38.1106896123532,38.042773164297,37.9795574122569,37.9233493918705,37.8743389929271,37.8319020721323,37.7951698327023,37.7632664657833,37.735398967423,37.7108827105184,27,1.8082107835459,1.82080595797459,1.97626303640026,2.06112050369689,2.08133833441632,2.06686542518868,2.03875822618616,2.00771611425618,1.97822511520261,1.9517475796418,1.9284536626441,1.90803849608937,1.89007373642579,1.8741439253141,1.85989002748382,1.84701590413909,1.83528181249145,1.82449472604029,1.81449908443996,1.80516903490414,6,5.99997109066382,5.99989568169168,5.99975105653443,5.99955671470766,5.99933519199005,5.99910067502956,5.99886056142486,5.99861837988683,5.99837571259489,5.9981332200444,5.99789114359041,5.99764954171579,5.99740839812661,5.99716766995651,5.99692730850719,5.99668726760026,5.99644750645776,5.99620799025009,5.99596868971803,5.99572958048612,0.8,0.799996150319762,0.799985529361151,0.799964674703308,0.799935672520266,0.799901837261763,0.799865552402041,0.799828158019729,0.799790323485197,0.799752359091454,0.799714398951018,0.7996764951454,0.799638663199879,0.799600903244797,0.799563209583146,0.799525574875731,0.799487991875801,0.799450454070471,0.799412955848955,0.799375492477111,0.799338060002092,1.2,1.19999421813276,1.19997913633834,1.19995021130689,1.19991134294153,1.19986703839801,1.19982013500591,1.19977211228497,1.19972367597737,1.19967514251898,1.19962664400888,1.19957822871808,1.19952990834316,1.19948167962532,1.1994335339913,1.19938546170144,1.19933745352005,1.19928950129155,1.19924159805002,1.19919373794361,1.19914591609722
64,63.9992356332377,63.997210842221,63.9933720534783,63.9882500532816,63.9824325483006,63.9762846442169,63.9699954613646,63.9636548394245,63.9573029216947,63.9509563917565,63.9446212893934,63.9382990223405,63.931989112299,63.9256904175411,63.9194016577342,63.9131216243433,63.906849252356,63.9005836330297,63.8943240033393,63.8880697277624,2,13.3055276043903,36.6431586779714,57.5758032995407,70.0506720576448,76.320876574487,79.1646216940787,80.3208065102675,80.6986842592137,80.7382579891205,80.643258064968,80.5046288667734,80.3610858176568,80.2277216372264,80.1092353805752,80.0059553496652,79.9165355894864,79.8391330431049,79.7718979968164,79.7131586775072,79.6614730503348,34,3.81823960072896,3.85396333536805,4.18187389985685,4.35998948158648,4.40189080324834,4.37087679548923,4.3112843165295,4.24560445391555,4.18325273341659,4.12728881881248,4.07805890306766,4.03491335388744,3.99694510383223,3.96327574626918,3.93314663937504,3.90593221219585,3.88112608433059,3.8583205635493,3.83718708911831,3.81745984029505,19,18.999807535539,18.9992973323925,18.9983294836796,18.9970365568472,18.9955667947563,18.9940127817725,18.9924226368446,18.990819268819,18.9892129313669,18.9876078938372,18.9860057072105,18.9844067381414,18.9828108702766,18.9812178167304,18.9796272543409,18.9780388775818,18.9764524170169,18.9748676426636,18.9732843613831,18.9717024122966,12.8,12.7998705853348,12.7995079091831,12.7988023100118,12.7978268283286,12.7966921776959,12.7954771632588,12.7942258974437,12.7929603598897,12.7916907199344,12.7904213627094,12.7891539836857,12.7878890813665,12.7866266512623,12.7853664993767,12.7841083791675,12.782852048186,12.7815972889113,12.7803439141062,12.7790917658516,12.7778407123147,3.8,3.7999615071078,3.7998594664785,3.79966589673592,3.79940731136945,3.79911335895125,3.79880255635449,3.79848452736892,3.79816385376379,3.79784258627339,3.79752157876743,3.79720114144209,3.79688134762828,3.79656217405533,3.79624356334608,3.79592545086818,3.79560777551636,3.79529048340338,3.79497352853273,3.79465687227662,3.79434048245931
231,230.994993625955,230.980932144471,230.95454158427,230.919629833749,230.88014808241,230.838511079924,230.795961051953,230.753085700971,230.710146633647,230.667251946275,230.624440253031,230.581720025751,230.539087534835,230.496534821871,230.454053111387,230.41163416999,230.369270761808,230.326956720886,230.284686873311,230.242456910909,1,25.6526618481736,71.0558945627408,110.292366530603,133.344635031763,144.848768234195,150.03689130939,152.129092432047,152.798289180092,152.851406764691,152.661242217529,152.393827549256,152.119588191851,151.865768729764,151.640652601612,151.444578906217,151.274868965056,151.127972797951,151.000359940008,150.888851631352,150.790710945125,46,7.28653709872079,7.38925121565194,8.01146293662187,8.34548945463192,8.42140078738482,8.35998796299798,8.2451337934995,8.11922007403588,7.99991945802263,7.8929266714914,7.79883611387552,7.71637882382664,7.64381137174892,7.5794523974274,7.52185221669929,7.46981635196758,7.42237825391083,7.37875985574228,7.33833413224958,7.30059378081312,28,27.999485502557,27.9980392437677,27.9953227498675,27.9917246357761,27.9876519640004,27.9833548034699,27.9789622215953,27.9745354137085,27.9701016662505,27.9656722758689,27.9612512931958,27.9568396217916,27.9524368890933,27.9480422784578,27.9436548855643,27.939273860643,27.9348984563577,27.9305280356597,27.9261620639078,27.921800095892,46.2,46.199152371912,46.196641548167,46.1917880546555,46.1851323520745,46.1774263614749,46.1691943068388,46.1607269485232,46.1521684051035,46.1435850827598,46.1350054725849,46.1264404839693,46.1178932251792,46.1093635416601,46.1008500622356,46.0923510907196,46.0838649728388,46.075390229644,46.0669255902374,46.0584699836091,46.0500225159996,5.6,5.59989710051141,5.59960784875354,5.59906454997351,5.59834492715523,5.59753039280007,5.59667096069398,5.59579244431906,5.5949070827417,5.59402033325009,5.59313445517379,5.59225025863917,5.59136792435833,5.59048737781867,5.58960845569157,5.58873097711286,5.58785477212859,5.58697969127153,5.58610560713193,5.58523241278156,5.58436001917841
28,27.9990556133545,27.9958585532846,27.9898673167461,27.9820263339406,27.9732130407392,27.9639476870883,27.9544944212132,27.9449772193598,27.9354508445178,27.9259376530563,27.9164454034422,27.9069755623781,27.897527080885,27.8880980658404,27.8786864906879,27.8692904747864,27.8599083735578,27.8505387889839,27.8411805493242,27.8318326793504,1,46.1288980141511,135.401490014733,207.499275937295,248.74289369293,269.04363982127,278.096277419777,281.685781292304,282.781124033213,282.805424602533,282.413289666613,281.894896082838,281.372403601917,280.892303662241,280.46799746724,280.099128420026,279.780206709113,279.504351693197,279.264832341046,279.055630298381,278.871581246617,88,13.9008925042259,14.2056347634203,15.3654011469668,15.971270188716,16.0960097969794,15.9683113214065,15.7441453716253,15.5016019874171,15.2729222983871,15.0682609785312,14.8884296974351,14.7308678597214,14.5921922217345,14.4691739555847,14.359041261267,14.2595150723254,14.1687531222732,14.0852731259633,14.0078807823043,13.9356098659235,121,120.996530662709,120.984802815293,120.96280817344,120.933987014233,120.901564124388,120.867461113683,120.832656735364,120.797611336828,120.762528615424,120.727491903767,120.692530249357,120.65764927356,120.622845212779,120.588111138968,120.553439607336,120.518823699173,120.484257360285,120.449735442581,120.41525363068,120.38080833286,5.6,5.59984010597421,5.59927427260143,5.59817305872282,5.59667650940496,5.59495467773918,5.59312174171706,5.59123994349477,5.58933982347824,5.58743533941333,5.58553241797585,5.58363328206335,5.58173852104721,5.57984804773986,5.57796152822957,5.57607856815984,5.57419878860654,5.57232185298228,5.57044747294146,5.56857540585202,5.56670544936794,24.2,24.1993061325418,24.1969605630585,24.1925616346881,24.1867974028467,24.1803128248777,24.1734922227367,24.1665313470728,24.1595222673657,24.1525057230848,24.1454983807534,24.1385060498714,24.131529854712,24.1245690425558,24.1176222277936,24.1106879214672,24.1037647398346,24.0968514720571,24.0899470885162,24.0830507261359,24.0761616665719
35,34.9976139788702,34.9891622503094,34.9744714195884,34.9559609027741,34.9355188827679,34.9142054588593,34.8925455821968,34.8707816921236,34.8490191076456,34.8272996386192,34.8056367760094,34.7840319816906,34.7624820452207,34.7409823127963,34.7195280400892,34.6981149072778,34.6767391696668,34.6553976573112,34.6340877183545,34.612807147,1,106.140695774991,278.849789490936,402.68750415418,470.110867647169,502.40768960665,516.465648253815,521.822902053257,523.263506380897,523.052623461845,522.222830373099,521.227184380297,520.253152746923,519.36932631027,518.592788818799,517.919588081714,517.338257996522,516.835631799641,516.39918947212,516.01787469531,515.682257883618,120,25.9915041336007,26.8740506053075,28.8869941179442,29.8672297584982,30.0077330900881,29.7224220997026,29.2824161881275,28.8204839623617,28.3900016426226,28.0066806880299,27.6705755603778,27.3762818482806,27.1172359560351,26.8873259615669,26.681360639704,26.4950941135658,26.3251036687092,26.168639258398,26.0234865946479,25.8878546957643,159,158.99079917047,158.958224047512,158.901526866702,158.829994011781,158.750930011689,158.668454696449,158.584614096851,158.500355053865,158.416089638799,158.331981854995,158.248084954731,158.164405079085,158.080930024382,157.997641879564,157.914522327987,157.831554671385,157.748724426942,157.666019332295,157.583429129137,157.50094528571,7,6.99959602166849,6.99810304654915,6.99538659377201,6.99183569098089,6.98782973707662,6.98360643289214,6.97929112686734,6.97494409683935,6.97059242169404,6.96624733439531,6.96191284228871,6.95758980759346,6.95327781897169,6.94897602534102,6.94468349283799,6.94039934677891,6.93612281893874,6.93185325473947,6.92759010475899,6.92333291123251,31.8,31.798159834094,31.7916448095025,31.7803053733404,31.7659988023562,31.7501860023379,31.7336909392898,31.7169228193702,31.700071010773,31.6832179277598,31.666396370999,31.6496169909461,31.632881015817,31.6161860048765,31.5995283759128,31.5829044655975,31.566310934277,31.5497448853884,31.533203866459,31.5166858258274,31.500189057142
41,40.9928619740692,40.9705199857878,40.9368003139107,40.8970006706355,40.8543513393539,40.8105048493985,40.7662415265585,40.7219094134688,40.6776535059461,40.6335268851168,40.589542632731,40.5456974893425,40.501982376342,40.4583869145832,40.4149012419043,40.3715166402478,40.3282256563764,40.285022021946,40.2419005068602,40.198856762391,5,285.857781107676,589.727184812242,768.938748923121,858.207443802726,898.652143420265,915.244942007273,920.863124141579,921.699558926747,920.615470935569,918.889061083743,917.066785571126,915.364108857121,913.850564370751,912.533994085586,911.398301285263,910.419976101798,909.575022127488,908.841601649873,908.200816107777,907.636711017431,169,46.3221642055552,48.2995568421739,50.9516139969741,51.9490310271837,51.7778461672092,51.069905942472,50.2036671011142,49.3533765943313,48.5826934252884,47.9049952901509,47.3139776884111,46.7973987902767,46.3426293426,45.9385550686497,45.5759813216049,45.2474908832906,44.9471495605957,44.6702091548182,44.4128548689775,44.1720043813046,233,232.965606783871,232.857889553878,232.695020860283,232.502535636458,232.2961072371,232.083784127213,231.869375997514,231.654585292858,231.440122815725,231.226249860216,231.013031837487,230.800453973497,230.588472814481,230.377038372447,230.16610305163,229.955624744492,229.745567444345,229.535900871682,229.326599770472,229.117643151556,8.2,8.19879144568805,8.19482313326091,8.18850491533332,8.18079675723012,8.17239289995589,8.16367964118081,8.15484835408992,8.14598731958471,8.13713462736392,8.12830510654548,8.11950324624493,8.1107291829312,8.1019814002547,8.09325790819214,8.08455673162427,8.07587609144768,8.06721445278848,8.05857051886196,8.04994320519964,8.04133160913276,46.6,46.5931213567742,46.5715779107756,46.5390041720566,46.5005071272917,46.45922144742,46.4167568254426,46.3738751995028,46.3309170585716,46.288024563145,46.2452499720433,46.2026063674975,46.1600907946995,46.1176945628963,46.0754076744894,46.033220610326,45.9911249488985,45.949113488869,45.9071801743365,45.8653199540943,45.8235286303112
37,36.9765845622538,36.9277553933162,36.8677801681808,36.8030822596429,36.7365377470396,36.6694161068629,36.6022614341485,36.5352932313262,36.46858819138,36.4021621643904,36.3360067393737,36.270105272368,36.2044396657439,36.1389930315228,36.0737505594901,36.0086996322694,35.9438296497368,35.8791317634109,35.8145986041704,35.7502240347978,7,890.157106441232,1285.33072858003,1458.96020500118,1532.56325433145,1561.45512367004,1570.73402064902,1571.72191292765,1569.47203187761,1566.19474626843,1562.81912093578,1559.70327964698,1556.95639153502,1554.58365918928,1552.55081162287,1550.81213005183,1549.32206875431,1548.03959234335,1546.92935953256,1545.96160943021,1545.1115727938,97,79.8340190283745,80.4774593366447,80.4139853073526,79.1497825925237,77.3401725059079,75.4580279803661,73.7236242832296,72.2049145756999,70.8996779440401,69.7804442004889,68.8148804570097,67.9735742276371,67.2321690320858,66.5712787650931,65.9757020145596,65.4335454846199,64.9354632967428,64.4740557865321,64.0434133722339,63.6387760553335,530,529.715774595994,529.121848762539,528.390809088988,527.601329361416,526.788794737996,525.968855937654,525.148231706514,524.32963905304,523.514032590427,522.7016150731,521.892288723202,521.085853155627,520.28208921482,519.480792004735,518.681781737572,517.884905262652,517.09003398576,516.297060659435,515.505896076712,514.716466060098,7.4,7.39603532671619,7.387159056392,7.37564212695446,7.36292061505527,7.34970174565141,7.33630890909857,7.32288381399162,7.3094853521716,7.29613553769495,7.28284042884866,7.26959952986885,7.25640994622637,7.2432681695531,7.23017080223977,7.21711481550782,7.20409760845272,7.19111698735993,7.17817111755549,7.16525846991698,7.15237777077002,106,105.943154919199,105.824369752508,105.678161817798,105.520265872283,105.357758947599,105.193771187531,105.029646341303,104.865927810608,104.702806518085,104.54032301462,104.37845774464,104.217170631125,104.056417842964,103.896158400947,103.736356347515,103.57698105253,103.418006797152,103.259412131887,103.101179215342,102.94329321202
2529,2497.3563654925,2471.4688661355,2450.28890090815,2432.9573427163,2418.77322024826,2407.16415698111,2397.66232866883,2389.88512797785,2383.51952796076,2378.30937328156,2374.04502000147,2370.5548758119,2367.6984856079,2365.36087699624,2363.44793457907,2361.88261500312,2360.60184949695,2359.55400876042,2358.69682795702,2357.99570821338,2,2.64253069760006,3.03772253266447,3.26374447508274,3.37559577479337,3.40947335729701,3.38960069615067,3.33264326640318,3.25034105610756,3.15111148063347,3.04106444782499,2.92466944374574,2.8052078042789,2.68508736655303,2.56606617285966,2.44941447172954,2.33603389303091,2.22654629485444,2.12136074459039,2.02072448254315,1.92476198666775,136,112.947778594696,88.1826519082292,72.6440957214011,63.2121703794691,57.176631903227,53.0448947164617,50.0357912809868,47.7272757496476,45.8790721152225,44.3470611669186,43.0407346717206,41.900960173541,40.8877418644675,39.9731697851057,39.1372023237126,38.3650644077303,37.6455999259174,36.9702038234861,36.3321145797477,35.7259352197215,334,333.986230873083,333.975010036356,333.965709213445,333.957585227195,333.95020214854,333.943322237188,333.936811654181,333.930590483837,333.924607939128,333.918829794453,333.913231716295,333.907795549167,333.902507157439,333.897355125507,333.892329950431,333.887423526109,333.882628804429,333.877939566143,333.873350261068,333.868855892933,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,66.8,66.7972461746166,66.7950020072712,66.7931418426889,66.791517045439,66.7900404297081,66.7886644474377,66.7873623308363,66.7861180967673,66.7849215878255,66.7837659588907,66.782646343259,66.7815591098334,66.7805014314878,66.7794710251014,66.7784659900863,66.7774847052219,66.7765257608859,66.7755879132285,66.7746700522136,66.7737711785867
