type,time,total_objects,total_collision_probability,mean_pc,ecob,expected_max_loss,ssr_index,normalized_ssr_index
Su,6,3633.6208267135517,1.1556455099184726,0.028891137747961815,2.2027031694600416,587927208.8436778,2.5455440274696857,8.194246067430555
Su,7,3632.2612028403614,1.1600573875479427,0.02900143468869857,2.2107021355598557,587480912.4545155,2.5645413440242244,8.255399473063651
Su,8,3630.8998303894705,1.1584767030622383,0.028961917576555956,2.209446342729681,588002191.1904753,2.559592114718401,8.239467632035403
Su,9,3629.5423325747984,1.154468188790089,0.02886170471975222,2.2044925608529278,588911024.2744272,2.5450165339291044,8.192548036744832
Su,10,3628.1908165129094,1.1496362844139645,0.02874090711034911,2.1983269055546897,589950012.5980841,2.5272763756291416,8.135441492596954
Su,11,3626.8458458027867,1.144672668767192,0.0286168167191798,2.192010798727764,591009101.5567112,2.509134850946214,8.07704292801269
Su,12,3625.5073448244393,1.1398541266500475,0.028496353166251185,2.1859614250250625,592044618.4018022,2.491677151012636,8.020845632863447
Su,13,3624.1750027030253,1.1352738321018085,0.02838184580254521,2.180312839440595,593042141.3060905,2.4752521124124995,7.967972531277242
Su,14,3622.848447812633,1.130946932462641,0.02827367331156603,2.1750800432023163,593999636.9814178,2.4599001027203684,7.918553568694243
Su,15,3621.5273188628457,1.126857896840561,0.028171447421014024,2.170232158362105,594919910.45885,2.445543245627673,7.872338056998921
Su,16,3620.2112903350585,1.1229812341545165,0.02807453085386291,2.165724210036106,595807301.6535423,2.4320676462246613,7.82895936221981
Su,17,3618.900078424722,1.1192901850418977,0.02798225462604744,2.1615103008595398,596666300.2830951,2.4193572646190424,7.788043945568811
Su,18,3617.5934391728088,1.1157600689011438,0.027894001722528594,2.1575485625009287,597350729.2042509,2.4073065327536,7.749251977670217
Su,19,3616.291163900618,1.1123693146951088,0.02780923286737772,2.153802573839302,597857083.3871524,2.395823893050186,7.712288729650125
Su,20,3614.993074108137,1.1090995333287728,0.027727488333219318,2.1502413386389643,598180965.2595502,2.384831665228711,7.676904144419456
Su,21,3613.699016684987,1.105935230471669,0.027648380761791724,2.1468387397744673,598317115.9731123,2.3742645964579827,7.642888169529845
