type,time,total_objects,total_collision_probability,mean_pc,ecob,expected_max_loss,ssr_index,normalized_ssr_index
S,11,3442.561194379357,0.21032468630191525,0.0052581171575478815,1.1071207386551298,0,0.23285482205598487,1.1447172042018368
S,12,3433.2949107382888,0.20517435933146355,0.005129358983286589,1.0746162748142984,0,0.22048370571218764,1.0839006422389394
S,13,3425.686901739178,0.19981756334934142,0.004995439083733536,1.0379715918617822,0,0.20740495431165842,1.0196053375272978
S,14,3419.43716338538,0.19488229582937122,0.00487205739573428,1.0224098047680539,0,0.19924957003165755,0.979513366874658
S,15,3414.29933268173,0.19117630225512894,0.004779407556378223,1.0341491942392513,0,0.19770481893478115,0.9719193512507129
S,16,3410.071151282151,0.18878146026607312,0.004719536506651828,1.0598199187135773,0,0.20007435187382003,0.983568004679022
S,17,3406.5871908184063,0.18688879332286257,0.004672219833071564,1.0726805407164304,0,0.2004719718754094,0.9855227095570884
S,18,3403.7127039385186,0.18463672444179935,0.004615918111044984,1.060034443167425,0,0.19572128738192004,0.9621682854424585
S,19,3401.337819503152,0.1819621095900671,0.004549052739751677,1.0365419076875184,0,0.18861135220133343,0.9272157555780756
S,20,3399.372360514466,0.17949478073164715,0.004487369518291179,1.0265583628581687,0,0.18426186824946567,0.905833638320887
S,21,3397.741944310062,0.17775391262592033,0.004443847815648008,1.038023600204534,0,0.18451275633439998,0.9070670072699076
Su,1,3639,0.31065018142271683,0.007766254535567921,1,1657316200.125322,0.31065018142271683,1
Su,2,3002.004738964104,0.6238481006697733,0.015596202516744331,1.452648099220959,1418478474.7482653,0.9062317576405515,2.917209812948404
Su,3,2478.322786608562,0.6706300693894224,0.01676575173473556,1.6035759006513937,1146431240.3801842,1.0754062175250496,3.4617916931511203
Su,4,2421.179483260064,0.6842764873867022,0.017106912184667554,1.568545785621954,1190923948.240416,1.073319000490606,3.455072826853072
Su,5,2771.689660469073,0.705942521980471,0.017648563049511776,1.5050819950311154,1525783187.0664403,1.0625013793596643,3.4202503101514914
Su,6,3122.65641162775,0.6693911384973656,0.016734778462434142,1.4266193991995835,1886942766.787388,0.954966383832637,3.0740892519652765
Su,7,3165.6243778659314,0.5723663473073332,0.014309158682683329,1.3019109883628552,2057681457.2434688,0.7451700369285273,2.398743285826504
Su,8,2954.8386520959743,0.48323305271084727,0.012080826317771182,1.1997509015698866,1989881054.6177902,0.5797592906582075,1.8662770065126755
Su,9,2797.984404729984,0.4314351613443739,0.010785879033609346,1.1460448644810992,1883492308.1161609,0.49444405101529415,1.5916425631906521
Su,10,2872.461195598598,0.42055843603534826,0.010513960900883707,1.1301337889656897,1918983743.0914233,0.47528729879811277,1.529975925400688
Su,11,3096.9435840512215,0.41865095810050557,0.01046627395251264,1.1071207386551298,2089518020.3060124,0.4634971579709095,1.4920228143701173
